timestamp,round,client_id,update_norm,cosine_similarity,behavior
2025-04-13T22:56:27.273008,1,a0fdc29b228c402bb5518d795fe03191,13875.067057457556,1.0,DDoS
2025-04-13T22:56:27.276739,1,1fb397bdaa9847b7b3ddead5f0e04626,24.05629322385755,1.0,Normal
2025-04-13T22:56:35.885855,2,1fb397bdaa9847b7b3ddead5f0e04626,33.48240683940598,0.9257527962105131,Normal
2025-04-13T22:56:44.154499,3,1fb397bdaa9847b7b3ddead5f0e04626,42.9031843961316,0.968790746700427,Normal
2025-04-13T22:56:52.654581,4,1fb397bdaa9847b7b3ddead5f0e04626,51.79310402198102,0.981684474190811,Normal
2025-04-13T22:57:01.080896,5,1fb397bdaa9847b7b3ddead5f0e04626,60.20410071642266,0.9885677786145611,Normal
